District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
4.0,3440,1.0,5600000.0,31.4,19.3,6.0,10.0437150671,7.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
4.0,3441,1.0,5600000.0,34.1,19.2,9.6,16.473674817,26.0,1.0,0.0,1.0,1.0,13.0,16.0,0.0
4.0,3442,1.0,5600000.0,37.8,19.0,8.5,18.1564622976,21.0,1.0,0.0,0.0,1.0,4.0,14.0,0.0
4.0,3443,2.0,5650000.0,44.0,30.0,6.0,11.0887891251,20.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
4.0,3444,2.0,5600000.0,38.5,23.5,6.3,14.8850913652,6.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
4.0,3445,2.0,19600000.0,62.0,34.6,12.3,6.97625914394,10.0,1.0,0.0,0.0,1.0,6.0,21.0,0.0
4.0,3446,2.0,14700000.0,56.0,33.0,10.0,9.4698099259,12.0,1.0,0.0,0.0,1.0,3.0,15.0,0.0
4.0,3447,1.0,5650000.0,32.0,21.0,6.0,14.98249332,5.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
4.0,3448,2.0,5650000.0,42.0,26.0,nan,12.9232110939,4.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0
4.0,3449,2.0,5700000.0,43.0,29.0,nan,14.2898544499,15.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3450,2.0,5700000.0,38.1,24.0,6.3,10.5182488016,15.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0
4.0,3451,2.0,5700000.0,45.0,28.0,7.0,16.6039108788,15.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0
4.0,3452,1.0,5700000.0,37.0,20.0,7.0,17.7634612859,10.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0
4.0,3453,2.0,5700000.0,40.0,27.0,7.0,17.6658840514,20.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
4.0,3454,1.0,5700000.0,35.0,18.0,9.0,15.9622307321,6.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
4.0,3455,1.0,5700000.0,39.0,18.0,9.0,20.8807568633,15.0,0.0,0.0,0.0,1.0,7.0,17.0,0.0
4.0,3456,1.0,5700000.0,39.0,19.0,10.0,17.2922397703,15.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0
4.0,3457,2.0,5700000.0,45.0,29.0,6.0,10.9829114574,5.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
4.0,3458,2.0,5700000.0,40.0,23.5,6.4,17.3205589818,15.0,1.0,0.0,1.0,1.0,7.0,14.0,0.0
4.0,3459,2.0,5700000.0,37.0,23.0,8.0,13.5349658836,12.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
4.0,3460,1.0,5700000.0,32.0,17.0,10.0,9.30517719508,5.0,0.0,1.0,1.0,1.0,3.0,12.0,0.0
4.0,3461,1.0,5750000.0,42.0,20.0,10.0,21.7447372523,nan,nan,0.0,0.0,1.0,19.0,24.0,0.0
4.0,3462,2.0,5790000.0,45.0,29.0,7.5,16.3396018732,14.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0
4.0,3463,1.0,5800000.0,38.6,18.2,9.0,20.8957516417,5.0,0.0,0.0,0.0,1.0,15.0,16.0,0.0
4.0,3464,1.0,5800000.0,44.4,19.7,10.1,22.2758533926,nan,nan,0.0,1.0,1.0,16.0,25.0,0.0
4.0,3465,2.0,5800000.0,44.8,33.0,6.0,16.9490553192,11.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
4.0,3466,1.0,5800000.0,42.0,19.0,9.0,16.6477611844,3.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0
4.0,3467,2.0,5800000.0,46.0,32.0,7.0,10.3455615308,15.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0
4.0,3468,1.0,5800000.0,35.0,20.0,10.0,13.1758487374,17.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0
4.0,3469,1.0,5800000.0,36.0,20.0,nan,17.7244019674,15.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0
4.0,3470,2.0,5800000.0,38.0,22.0,7.0,17.1480481466,10.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0
4.0,3471,1.0,5800000.0,34.0,19.1,6.0,15.8859775731,7.0,1.0,0.0,1.0,0.0,8.0,9.0,0.0
4.0,3472,3.0,9700000.0,75.0,45.0,10.0,19.8874495366,10.0,1.0,0.0,0.0,0.0,2.0,17.0,0.0
4.0,3473,2.0,5700000.0,40.0,27.0,7.0,17.6658840514,20.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
4.0,3474,3.0,7900000.0,60.0,39.0,5.5,17.0568796808,6.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0
4.0,3475,3.0,5800000.0,55.0,40.5,5.5,18.0088176491,10.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
4.0,3476,1.0,5800000.0,33.0,18.0,10.0,16.8840966261,13.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0
4.0,3477,1.0,5800000.0,39.0,21.0,9.0,14.0511698977,7.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
4.0,3478,1.0,5800000.0,34.0,21.0,6.0,10.2652926342,12.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
4.0,3479,1.0,5800000.0,42.0,20.0,10.0,22.3780921599,nan,nan,0.0,0.0,1.0,18.0,24.0,0.0
4.0,3480,1.0,5800000.0,36.0,20.0,7.0,15.4988076612,13.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0
4.0,3481,2.0,5800000.0,40.0,25.0,6.0,18.6381340256,nan,nan,0.0,1.0,1.0,12.0,14.0,0.0
4.0,3482,2.0,5840000.0,45.0,29.0,7.5,16.3438296078,11.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0
4.0,3483,1.0,5850000.0,33.0,19.0,6.0,16.0713137309,29.0,1.0,1.0,0.0,0.0,5.0,9.0,0.0
4.0,3484,2.0,5850000.0,45.0,30.0,7.0,16.6675204757,7.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
4.0,3485,1.0,5850000.0,39.0,20.0,9.0,16.6059579355,10.0,0.0,0.0,1.0,1.0,11.0,12.0,0.0
4.0,3486,1.0,5900000.0,39.0,19.5,9.0,19.3313671336,1.0,1.0,0.0,0.0,1.0,7.0,17.0,0.0
4.0,3487,1.0,5900000.0,33.4,18.0,10.0,16.1368416537,3.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0
4.0,3488,1.0,5900000.0,39.0,20.0,8.0,18.7860600341,7.0,1.0,0.0,1.0,1.0,15.0,17.0,0.0
4.0,3489,1.0,5900000.0,40.0,19.0,10.0,18.0838997835,nan,nan,1.0,0.0,1.0,17.0,18.0,0.0
4.0,3490,1.0,5900000.0,39.0,19.0,10.0,10.5711266621,19.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0
4.0,3491,1.0,5900000.0,38.0,19.0,8.4,18.9427207598,5.0,1.0,0.0,1.0,1.0,12.0,17.0,0.0
4.0,3492,1.0,5900000.0,40.0,20.0,9.0,16.1564826583,10.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0
4.0,3493,1.0,5900000.0,38.0,19.1,8.0,19.3313671336,2.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0
4.0,3494,1.0,5900000.0,42.0,21.0,8.5,16.3669354452,12.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0
4.0,3495,2.0,5900000.0,45.0,30.0,6.0,18.1659827397,15.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0
4.0,3496,1.0,5900000.0,30.6,18.7,5.5,9.82206502889,6.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0
4.0,3497,1.0,5900000.0,33.0,22.0,7.0,13.0320583437,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
4.0,3498,2.0,5942436.0,42.0,27.6,6.0,16.8513374212,22.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
4.0,3499,2.0,5950000.0,48.0,31.0,7.0,18.3335558517,10.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0
4.0,3500,1.0,6500000.0,39.0,20.0,9.0,9.60728076126,20.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3501,2.0,5700000.0,40.0,27.0,7.0,17.6658840514,20.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
4.0,3502,1.0,14202000.0,44.8,nan,nan,9.71410216468,20.0,0.0,1.0,0.0,1.0,13.0,17.0,1.0
4.0,3503,2.0,5950000.0,44.8,30.6,6.5,13.6172968486,13.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3504,1.0,5950000.0,34.0,19.0,6.0,17.9934576717,20.0,0.0,1.0,0.0,1.0,3.0,9.0,0.0
4.0,3505,2.0,5990000.0,43.0,28.0,6.0,13.2845141362,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
4.0,3506,2.0,5990000.0,37.8,23.7,6.2,17.9882629976,28.0,1.0,0.0,0.0,1.0,12.0,14.0,0.0
4.0,3507,1.0,5990000.0,40.0,20.0,10.0,10.0331122458,5.0,1.0,1.0,0.0,1.0,1.0,17.0,0.0
4.0,3508,2.0,5990000.0,43.0,24.0,6.0,17.4308030786,15.0,1.0,0.0,0.0,1.0,11.0,14.0,0.0
4.0,3509,2.0,5990000.0,44.0,32.0,6.0,15.2363657183,7.0,1.0,0.0,1.0,0.0,8.0,9.0,0.0
4.0,3510,2.0,6000000.0,45.0,30.5,6.0,9.91035638664,13.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3511,2.0,6000000.0,45.0,30.0,9.0,15.5376272343,5.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0
4.0,3512,2.0,6000000.0,45.0,28.0,6.0,15.9330568282,20.0,1.0,0.0,1.0,0.0,3.0,9.0,0.0
4.0,3513,2.0,6000000.0,37.3,22.5,nan,10.6752624262,10.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0
4.0,3514,2.0,6000000.0,44.5,28.0,6.0,17.7589112111,5.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0
4.0,3515,2.0,6000000.0,42.0,25.0,7.0,17.4308030786,23.0,1.0,0.0,1.0,1.0,11.0,14.0,0.0
4.0,3516,1.0,6000000.0,32.9,20.3,5.1,13.7959691135,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
4.0,3517,1.0,6000000.0,34.0,19.0,10.0,15.7832115242,13.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
4.0,3518,2.0,5999999.0,45.0,29.0,6.0,17.1480481466,7.0,1.0,0.0,1.0,1.0,3.0,12.0,0.0
4.0,3519,2.0,6000000.0,40.0,23.0,6.0,12.8715246602,10.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0
4.0,3520,1.0,6000000.0,40.0,18.9,10.4,21.3034274237,10.0,0.0,0.0,0.0,1.0,19.0,24.0,0.0
4.0,3521,2.0,6000000.0,37.0,23.0,6.0,10.7566900905,10.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
4.0,3522,1.0,6000000.0,33.0,18.0,7.0,9.97821859645,5.0,1.0,1.0,0.0,1.0,4.0,9.0,0.0
4.0,3523,2.0,6000000.0,47.0,28.0,7.0,17.3099564544,10.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
4.0,3524,1.0,6000000.0,36.0,21.0,10.0,16.6186280535,10.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0
4.0,3525,2.0,6000000.0,48.0,31.0,6.1,18.7900546418,nan,nan,0.0,1.0,1.0,5.0,9.0,0.0
4.0,3526,2.0,6000000.0,42.0,28.0,6.0,18.4269049719,5.0,0.0,1.0,1.0,1.0,4.0,9.0,0.0
4.0,3527,2.0,6000000.0,42.0,26.0,7.0,13.5181285495,15.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
4.0,3528,1.0,13257000.0,49.0,20.0,nan,9.0466583233,6.0,1.0,0.0,0.0,1.0,11.0,13.0,0.0
4.0,3529,1.0,4650000.0,38.8,20.7,8.5,17.3745896153,nan,nan,0.0,1.0,0.0,2.0,12.0,0.0
4.0,3530,1.0,13257000.0,49.1,20.0,14.0,9.16410053089,3.0,1.0,1.0,1.0,1.0,11.0,13.0,0.0
4.0,3531,2.0,6000000.0,43.0,28.0,6.0,10.4914966796,14.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0
4.0,3532,1.0,6020000.0,43.1,40.0,nan,13.8984104871,20.0,1.0,1.0,0.0,1.0,5.0,23.0,1.0
4.0,3533,2.0,6100000.0,44.3,28.0,6.2,9.75135696252,22.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0
4.0,3534,2.0,6100000.0,48.0,30.0,6.0,18.9877145675,10.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0
4.0,3535,2.0,6100000.0,45.6,27.5,6.3,17.3155103312,10.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
4.0,3536,2.0,6100000.0,46.0,30.0,6.7,18.3335558517,15.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0
4.0,3537,2.0,6100000.0,44.1,29.3,6.0,14.9029395974,13.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3538,2.0,6100000.0,45.0,25.0,6.0,14.2735029674,21.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0
4.0,3539,2.0,6100000.0,45.5,28.0,6.0,17.023691304,nan,nan,0.0,1.0,1.0,7.0,9.0,0.0
4.0,3540,2.0,6100000.0,41.0,26.0,5.1,10.5219928547,12.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3541,3.0,6100000.0,58.0,41.0,6.0,16.8909283551,15.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
4.0,3542,2.0,6150000.0,44.0,31.0,6.0,10.118440186,10.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0
4.0,3543,1.0,6150000.0,39.0,21.0,8.5,12.5370870224,15.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0
4.0,3544,2.0,6150000.0,42.0,35.0,6.0,14.1550212391,22.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0
4.0,3545,2.0,6200000.0,43.8,32.0,6.0,12.1958598982,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
4.0,3546,1.0,6200000.0,32.0,19.0,6.0,8.31526256257,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
4.0,3547,2.0,6200000.0,49.1,29.2,9.2,17.388451821,nan,nan,0.0,0.0,1.0,1.0,16.0,0.0
4.0,3548,2.0,6200000.0,45.0,28.0,6.0,13.4004279326,8.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
4.0,3549,2.0,6200000.0,43.0,27.0,6.0,16.9587000219,13.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3550,1.0,6200000.0,43.0,19.0,11.0,21.3034274237,nan,nan,0.0,0.0,1.0,23.0,24.0,0.0
4.0,3551,2.0,6200000.0,37.6,22.8,6.5,13.0074150255,15.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
4.0,3552,1.0,6200000.0,36.0,20.0,10.0,17.3866827252,9.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0
4.0,3553,2.0,6200000.0,46.8,30.0,6.0,19.251130757,10.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
4.0,3554,2.0,6200000.0,45.2,29.1,5.5,9.85617520444,22.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
4.0,3555,1.0,6200000.0,36.5,19.5,8.5,16.9153644947,nan,nan,0.0,1.0,1.0,5.0,12.0,0.0
4.0,3556,3.0,23200000.0,93.0,68.0,12.0,10.132431743,3.0,0.0,1.0,1.0,1.0,9.0,29.0,0.0
4.0,3557,1.0,4650000.0,38.8,20.7,8.5,17.3745896153,nan,nan,0.0,1.0,0.0,2.0,12.0,0.0
4.0,3558,1.0,13257000.0,49.0,20.0,nan,9.0466583233,6.0,1.0,0.0,0.0,1.0,11.0,13.0,0.0
4.0,3559,2.0,6220000.0,34.0,20.0,7.0,13.7128195238,1.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0
4.0,3560,1.0,6250000.0,38.0,20.0,9.7,8.97788865231,9.0,1.0,0.0,1.0,1.0,1.0,12.0,0.0
4.0,3561,3.0,6250000.0,60.0,44.0,6.0,16.4819544278,15.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0
4.0,3562,1.0,6250000.0,33.0,19.0,6.0,10.4441784867,12.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0
4.0,3563,2.0,6250000.0,44.1,29.5,6.0,14.6940210805,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3564,2.0,6299000.0,46.0,30.0,6.0,13.395032736,15.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
4.0,3565,2.0,6300000.0,44.8,30.0,5.5,10.7698792266,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
4.0,3566,2.0,6300000.0,40.0,24.0,8.0,14.112318505,11.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
4.0,3567,1.0,6300000.0,30.0,15.5,7.0,14.98249332,5.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0
4.0,3568,1.0,6300000.0,42.0,19.0,11.0,21.3034274237,nan,nan,0.0,0.0,1.0,5.0,24.0,0.0
4.0,3569,2.0,6300000.0,45.8,nan,nan,17.954528029,15.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0
4.0,3570,2.0,6300000.0,44.0,28.4,5.5,10.0703736459,5.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
4.0,3571,1.0,6300000.0,30.0,18.0,6.0,15.3471668837,1.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
4.0,3572,1.0,6300000.0,35.0,20.0,10.0,15.436591257,4.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
4.0,3573,2.0,6350000.0,43.3,29.2,6.0,17.5516714889,5.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0
4.0,3574,2.0,6350000.0,42.0,30.0,6.0,17.2800379632,15.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0
4.0,3575,2.0,6400000.0,38.0,24.0,6.0,10.6521740066,15.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0
4.0,3576,2.0,6400000.0,47.0,33.0,9.5,15.9459676869,18.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0
4.0,3577,2.0,6400000.0,40.0,27.0,6.0,16.500078647,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3578,2.0,6400000.0,44.0,29.0,6.0,14.7008423098,15.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3579,1.0,6400000.0,39.0,19.0,8.0,15.6822314759,8.0,1.0,0.0,1.0,1.0,10.0,17.0,0.0
4.0,3580,2.0,6400000.0,41.1,25.1,6.0,14.4368456812,16.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3581,1.0,6400000.0,35.2,27.0,nan,17.7235271045,19.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0
4.0,3582,2.0,6400000.0,45.6,28.8,9.0,13.3824149043,15.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0
4.0,3583,1.0,6400000.0,36.0,20.0,10.0,15.6641959327,5.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0
4.0,3584,3.0,12400000.0,87.0,56.0,8.3,14.0424411171,16.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
4.0,3585,5.0,16500000.0,112.7,67.0,11.0,17.7221603764,15.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0
4.0,3586,2.0,11290000.0,58.1,33.0,8.3,10.0279543016,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
4.0,3587,1.0,6400000.0,39.0,19.8,10.0,17.3883129654,18.0,1.0,0.0,0.0,1.0,4.0,22.0,0.0
4.0,3588,3.0,6500000.0,57.0,42.0,6.0,17.9012142251,20.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0
4.0,3589,2.0,6500000.0,44.0,28.0,6.0,15.2421743522,3.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
4.0,3590,2.0,6500000.0,45.6,30.9,5.6,14.3718326694,17.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0
4.0,3591,2.0,6500000.0,44.0,30.0,5.7,10.1720174528,18.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0
4.0,3592,2.0,6500000.0,45.1,30.0,7.0,11.9532634353,20.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0
4.0,3593,1.0,6500000.0,32.0,21.0,6.0,9.10863034158,2.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
4.0,3594,2.0,6500000.0,46.0,29.0,6.0,17.6658840514,12.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0
4.0,3595,1.0,6500000.0,43.6,29.0,6.0,13.3976370367,14.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0
4.0,3596,3.0,6500000.0,60.0,44.0,7.0,10.8667387796,nan,nan,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3597,1.0,6500000.0,37.6,18.9,8.3,17.9648265353,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0
4.0,3598,1.0,6500000.0,40.0,21.2,8.7,15.7664092404,10.0,1.0,0.0,1.0,1.0,7.0,17.0,0.0
4.0,3599,2.0,6500000.0,45.2,28.3,6.2,15.2363657183,7.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0
4.0,3600,2.0,6500000.0,47.0,30.5,6.2,19.0370713846,10.0,0.0,0.0,1.0,1.0,6.0,9.0,0.0
4.0,3601,3.0,6500000.0,55.0,37.0,6.0,12.6004346819,13.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
4.0,3602,2.0,6500000.0,44.0,27.2,5.1,13.7999528864,27.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
4.0,3603,2.0,6500000.0,44.1,29.3,6.1,13.996655012,20.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
4.0,3604,1.0,6500000.0,38.4,20.0,10.0,15.7084174266,15.0,0.0,0.0,0.0,1.0,6.0,22.0,0.0
4.0,3605,2.0,6500000.0,45.0,28.0,6.0,17.3065237297,29.0,1.0,0.0,0.0,1.0,7.0,9.0,0.0
4.0,3606,1.0,6550000.0,41.0,16.0,10.0,9.13700314412,nan,nan,1.0,0.0,0.0,2.0,5.0,0.0
4.0,3607,1.0,6550000.0,31.0,18.0,nan,16.9622590358,12.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0
4.0,3608,1.0,6550000.0,38.0,18.3,8.3,8.18509470238,25.0,1.0,0.0,0.0,1.0,16.0,16.0,0.0
4.0,3609,2.0,6600000.0,45.0,33.0,6.0,9.98916877407,19.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
4.0,3610,2.0,6600000.0,44.5,28.0,6.0,16.2173879335,13.0,1.0,0.0,1.0,0.0,7.0,9.0,0.0
4.0,3611,3.0,6600000.0,53.0,34.3,6.0,18.3249083418,15.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0
4.0,3612,3.0,8500000.0,72.0,46.0,9.0,18.8100632434,nan,nan,0.0,0.0,1.0,10.0,17.0,0.0
4.0,3613,3.0,11600000.0,76.7,43.0,13.1,15.1578874926,10.0,1.0,1.0,0.0,0.0,2.0,10.0,0.0
4.0,3614,1.0,6200000.0,38.0,20.0,7.0,16.9120542329,14.0,1.0,1.0,0.0,1.0,15.0,17.0,0.0
4.0,3615,2.0,6600000.0,38.2,24.0,7.0,14.7633971123,10.0,1.0,0.0,1.0,1.0,5.0,14.0,0.0
4.0,3616,2.0,6600000.0,45.2,28.7,6.0,17.9822946758,7.0,0.0,0.0,1.0,1.0,3.0,14.0,0.0
4.0,3617,2.0,6600000.0,46.0,27.0,6.0,13.4839091192,nan,nan,0.0,1.0,1.0,2.0,12.0,0.0
4.0,3618,2.0,6650000.0,40.0,24.0,6.0,15.1538723908,5.0,1.0,0.0,0.0,1.0,10.0,12.0,0.0
4.0,3619,3.0,6650000.0,55.1,34.0,6.0,10.8450845627,8.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3620,2.0,6700000.0,42.0,30.0,6.0,11.0838496686,5.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3621,2.0,6700000.0,43.2,28.9,5.8,16.0050496881,10.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
4.0,3622,2.0,6700000.0,45.0,30.0,6.0,16.9679446083,15.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
4.0,3623,2.0,6700000.0,44.2,30.0,5.7,10.5310583752,14.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0
4.0,3624,2.0,6700000.0,43.2,26.0,6.0,13.6756491151,10.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0
4.0,3625,2.0,6700000.0,46.0,28.0,6.0,16.1716503995,10.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
4.0,3626,1.0,6700000.0,39.8,20.8,8.5,20.0040813779,12.0,1.0,0.0,1.0,1.0,13.0,14.0,0.0
4.0,3627,2.0,6750000.0,43.0,27.0,6.0,16.352166758,7.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0
4.0,3628,1.0,6791960.0,38.2,25.0,10.0,4.89583883465,10.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
4.0,3629,1.0,6793593.0,40.7,15.8,11.5,9.5272937649,10.0,1.0,1.0,0.0,1.0,3.0,23.0,1.0
4.0,3630,1.0,6800000.0,30.4,18.4,6.0,9.76153999284,5.0,0.0,1.0,1.0,1.0,5.0,9.0,0.0
4.0,3631,3.0,6800000.0,60.0,41.0,7.0,14.8817781364,nan,nan,0.0,1.0,1.0,4.0,5.0,0.0
4.0,3632,2.0,6800000.0,48.5,28.8,7.0,18.2646058308,29.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0
4.0,3633,3.0,6800000.0,58.5,41.0,6.0,15.7226479004,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
4.0,3634,1.0,6800000.0,31.0,19.0,6.0,7.36289147229,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
4.0,3635,1.0,6800000.0,39.0,20.0,10.0,11.0202787501,10.0,1.0,0.0,1.0,1.0,8.0,22.0,0.0
4.0,3636,2.0,6800000.0,34.0,21.0,6.0,9.88690770307,20.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0
4.0,3637,2.0,6800000.0,42.0,26.0,6.0,7.43497766371,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
4.0,3638,2.0,6800000.0,52.5,30.3,9.3,18.5144588169,nan,nan,0.0,0.0,1.0,9.0,14.0,0.0
4.0,3639,3.0,6800000.0,60.0,43.1,6.0,16.984766476,15.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
4.0,3640,1.0,18603585.0,52.6,nan,nan,13.2855629151,6.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0
4.0,3641,2.0,20385000.0,75.5,44.0,15.0,9.0466583233,6.0,1.0,1.0,0.0,1.0,10.0,13.0,0.0
4.0,3642,5.0,18490000.0,106.0,70.0,8.0,14.2302715155,15.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0
4.0,3643,2.0,6800000.0,45.8,28.7,6.1,9.3525006831,5.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0
4.0,3644,2.0,6800000.0,47.1,31.3,6.3,16.3708385745,28.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
